Date,Time,Open,High,Low,Close
1/26/2015,00:00,1.13630,1.13731,1.11145,1.12032
1/27/2015,00:00,1.11492,1.12945,1.10970,1.12373
1/28/2015,00:00,1.12377,1.14221,1.12230,1.13803
1/29/2015,00:00,1.13803,1.13828,1.12757,1.12865
1/30/2015,00:00,1.12867,1.13670,1.12612,1.13185
2/2/2015,00:00,1.13154,1.13628,1.12770,1.12844
2/3/2015,00:00,1.13115,1.13616,1.12918,1.13413
2/4/2015,00:00,1.13399,1.15332,1.13122,1.14781
2/5/2015,00:00,1.14779,1.14842,1.13155,1.13433
2/6/2015,00:00,1.13428,1.14983,1.13035,1.14763
2/9/2015,00:00,1.14760,1.14850,1.13090,1.13102
2/10/2015,00:00,1.12952,1.13586,1.12698,1.13234
2/11/2015,00:00,1.13233,1.13448,1.12726,1.13197
2/12/2015,00:00,1.13200,1.13466,1.12794,1.13351
2/13/2015,00:00,1.13348,1.14224,1.13016,1.14022
2/16/2015,00:00,1.14020,1.14421,1.13792,1.13919
2/17/2015,00:00,1.13994,1.14285,1.13191,1.13528
2/18/2015,00:00,1.13533,1.14478,1.13217,1.14100
2/19/2015,00:00,1.14097,1.14152,1.13335,1.13962
2/20/2015,00:00,1.13960,1.14496,1.13550,1.13674
2/23/2015,00:00,1.13675,1.14231,1.12788,1.13785
2/24/2015,00:00,1.13940,1.13952,1.12947,1.13340
2/25/2015,00:00,1.13335,1.13577,1.12900,1.13397
2/26/2015,00:00,1.13395,1.13880,1.13353,1.13606
2/27/2015,00:00,1.13593,1.13791,1.11834,1.11975
3/2/2015,00:00,1.11975,1.12446,1.11758,1.11957
3/3/2015,00:00,1.11805,1.12402,1.11597,1.11824
3/4/2015,00:00,1.11835,1.12171,1.11545,1.11752
3/5/2015,00:00,1.11742,1.11852,1.10615,1.10767
3/6/2015,00:00,1.10772,1.11118,1.09879,1.10291
3/9/2015,00:00,1.10284,1.10322,1.08387,1.08433
3/10/2015,00:00,1.08296,1.09061,1.08227,1.08518
3/11/2015,00:00,1.08509,1.08547,1.06676,1.06785
3/12/2015,00:00,1.06791,1.07163,1.05108,1.05444
3/13/2015,00:00,1.05457,1.06833,1.04943,1.06241
3/16/2015,00:00,1.06238,1.06343,1.04619,1.04910
3/17/2015,00:00,1.04855,1.06193,1.04791,1.05669
3/18/2015,00:00,1.05664,1.06505,1.05510,1.05972
3/19/2015,00:00,1.05961,1.10415,1.05797,1.08284
3/20/2015,00:00,1.08291,1.09191,1.06125,1.06561
3/23/2015,00:00,1.06562,1.08813,1.06550,1.08189
3/24/2015,00:00,1.08667,1.09707,1.07667,1.09441
3/25/2015,00:00,1.09457,1.10286,1.08897,1.09176
3/26/2015,00:00,1.09184,1.10139,1.09002,1.09708
3/27/2015,00:00,1.09711,1.10515,1.08555,1.08740
3/30/2015,00:00,1.08743,1.09473,1.08007,1.08841
3/31/2015,00:00,1.08841,1.08913,1.08095,1.08320
4/1/2015,00:00,1.08317,1.08447,1.07123,1.07308
4/2/2015,00:00,1.07331,1.07992,1.07180,1.07624
4/3/2015,00:00,1.07622,1.09048,1.07497,1.08792
4/6/2015,00:00,1.08793,1.10261,1.08632,1.09679
4/7/2015,00:00,1.10007,1.10348,1.09090,1.09213
4/8/2015,00:00,1.09211,1.09540,1.08029,1.08137
4/9/2015,00:00,1.08137,1.08870,1.07627,1.07795
4/10/2015,00:00,1.07796,1.07884,1.06372,1.06584
4/13/2015,00:00,1.06585,1.06833,1.05674,1.06030
4/14/2015,00:00,1.06030,1.06190,1.05202,1.05659
4/15/2015,00:00,1.05658,1.07043,1.05311,1.06539
4/16/2015,00:00,1.06534,1.07015,1.05705,1.06869
4/17/2015,00:00,1.06869,1.08172,1.06246,1.07592
4/20/2015,00:00,1.07592,1.08481,1.07343,1.08089
4/21/2015,00:00,1.08089,1.08195,1.07120,1.07379
4/22/2015,00:00,1.07379,1.07808,1.06594,1.07333
4/23/2015,00:00,1.07333,1.08004,1.07079,1.07253
4/24/2015,00:00,1.07253,1.08458,1.06655,1.08245
4/27/2015,00:00,1.08245,1.08996,1.07842,1.08700
4/28/2015,00:00,1.08627,1.09263,1.08191,1.08869
4/29/2015,00:00,1.08897,1.09905,1.08595,1.09788
4/30/2015,00:00,1.09767,1.11875,1.09591,1.11265
5/1/2015,00:00,1.11277,1.12659,1.10708,1.12222
5/4/2015,00:00,1.12188,1.12896,1.11742,1.11967
5/5/2015,00:00,1.11922,1.12238,1.11224,1.11469
5/6/2015,00:00,1.11444,1.12203,1.10662,1.11849
5/7/2015,00:00,1.11851,1.13693,1.11749,1.13447
5/8/2015,00:00,1.13473,1.13918,1.12371,1.12657
5/11/2015,00:00,1.12654,1.12876,1.11789,1.12085
5/12/2015,00:00,1.12000,1.12053,1.11305,1.11542
5/13/2015,00:00,1.11544,1.12780,1.11337,1.12127
5/14/2015,00:00,1.12127,1.13821,1.12019,1.13542
5/15/2015,00:00,1.13535,1.14442,1.13402,1.14095
5/18/2015,00:00,1.14094,1.14661,1.13233,1.14466
5/19/2015,00:00,1.14485,1.14485,1.12979,1.13140
5/20/2015,00:00,1.13146,1.13256,1.11184,1.11490
5/21/2015,00:00,1.11506,1.11514,1.10616,1.10932
5/22/2015,00:00,1.10917,1.11807,1.10790,1.11113
5/25/2015,00:00,1.11113,1.12069,1.10016,1.10141
5/26/2015,00:00,1.10052,1.10089,1.09584,1.09769
5/27/2015,00:00,1.09764,1.09806,1.08626,1.08723
5/28/2015,00:00,1.08718,1.09284,1.08185,1.09034
5/29/2015,00:00,1.09035,1.09579,1.08681,1.09473
6/1/2015,00:00,1.09471,1.10053,1.09251,1.09895
6/2/2015,00:00,1.09835,1.09876,1.08865,1.09258
6/3/2015,00:00,1.09257,1.11927,1.09152,1.11501
6/4/2015,00:00,1.11499,1.12843,1.10811,1.12737
6/5/2015,00:00,1.12736,1.13793,1.12219,1.12372
6/8/2015,00:00,1.12370,1.12793,1.10489,1.11163
6/9/2015,00:00,1.11018,1.13063,1.10837,1.12908
6/10/2015,00:00,1.12902,1.13446,1.12136,1.12817
6/11/2015,00:00,1.12796,1.13855,1.12599,1.13230
6/12/2015,00:00,1.13232,1.13306,1.11816,1.12566
6/15/2015,00:00,1.12567,1.12961,1.11509,1.12621
6/16/2015,00:00,1.12133,1.12938,1.11893,1.12820
6/17/2015,00:00,1.12830,1.13292,1.12044,1.12467
6/18/2015,00:00,1.12467,1.13574,1.12057,1.13365
6/19/2015,00:00,1.13365,1.14360,1.13297,1.13595
6/22/2015,00:00,1.13575,1.13962,1.12915,1.13483
6/23/2015,00:00,1.13740,1.14097,1.13115,1.13396
6/24/2015,00:00,1.13398,1.13469,1.11347,1.11674
6/25/2015,00:00,1.11663,1.12344,1.11539,1.12033
6/26/2015,00:00,1.12056,1.12273,1.11534,1.12035
6/29/2015,00:00,1.12023,1.12194,1.11297,1.11713
6/30/2015,00:00,1.10047,1.12776,1.09538,1.12350
7/1/2015,00:00,1.12346,1.12437,1.11123,1.11453
7/2/2015,00:00,1.11380,1.11708,1.10425,1.10518
7/3/2015,00:00,1.10525,1.11209,1.10319,1.10826
7/6/2015,00:00,1.10835,1.11175,1.10643,1.11038
7/7/2015,00:00,1.09794,1.10950,1.09688,1.10551
7/8/2015,00:00,1.10551,1.10581,1.09158,1.10103
7/9/2015,00:00,1.10104,1.10925,1.09734,1.10756
7/10/2015,00:00,1.10754,1.11245,1.09910,1.10353
7/13/2015,00:00,1.10353,1.12153,1.10300,1.11541
7/14/2015,00:00,1.10993,1.11963,1.09948,1.10001
7/15/2015,00:00,1.10001,1.10808,1.09649,1.10082
7/16/2015,00:00,1.10082,1.10349,1.09293,1.09477
7/17/2015,00:00,1.09483,1.09620,1.08549,1.08730
7/20/2015,00:00,1.08731,1.09063,1.08281,1.08299
7/21/2015,00:00,1.08332,1.08695,1.08078,1.08245
7/22/2015,00:00,1.08243,1.09690,1.08109,1.09324
7/23/2015,00:00,1.09341,1.09662,1.08691,1.09278
7/24/2015,00:00,1.09234,1.10180,1.09213,1.09826
7/27/2015,00:00,1.09800,1.09955,1.09251,1.09762
7/28/2015,00:00,1.09759,1.11292,1.09687,1.10866
7/29/2015,00:00,1.10871,1.10995,1.10219,1.10592
7/30/2015,00:00,1.10588,1.10837,1.09667,1.09821
7/31/2015,00:00,1.09809,1.09890,1.08931,1.09313
8/3/2015,00:00,1.09304,1.11139,1.09208,1.09831
8/4/2015,00:00,1.09711,1.09957,1.09410,1.09503
8/5/2015,00:00,1.09493,1.09873,1.08786,1.08809
8/6/2015,00:00,1.08783,1.09370,1.08477,1.09052
8/7/2015,00:00,1.09041,1.09433,1.08733,1.09235
8/10/2015,00:00,1.09216,1.09780,1.08548,1.09640
8/11/2015,00:00,1.09623,1.10411,1.09250,1.10154
8/12/2015,00:00,1.10167,1.10880,1.09602,1.10370
8/13/2015,00:00,1.10390,1.12137,1.10240,1.11553
8/14/2015,00:00,1.11563,1.11885,1.10796,1.11476
8/17/2015,00:00,1.11460,1.11885,1.10976,1.11100
8/18/2015,00:00,1.11140,1.11245,1.10584,1.10728
8/19/2015,00:00,1.10738,1.10935,1.10171,1.10228
8/20/2015,00:00,1.10238,1.11342,1.10174,1.11160
8/21/2015,00:00,1.11154,1.12444,1.11067,1.12375
8/24/2015,00:00,1.12372,1.13884,1.12289,1.13865
8/25/2015,00:00,1.13742,1.17138,1.13679,1.16129
8/26/2015,00:00,1.16168,1.16214,1.13961,1.15127
8/27/2015,00:00,1.15155,1.15612,1.12912,1.13115
8/28/2015,00:00,1.13072,1.13642,1.12028,1.12393
8/31/2015,00:00,1.12428,1.13094,1.11559,1.11803
9/1/2015,00:00,1.11767,1.12620,1.11692,1.12090
9/2/2015,00:00,1.12079,1.13318,1.12077,1.13133
9/3/2015,00:00,1.13127,1.13193,1.12162,1.12258
9/4/2015,00:00,1.12252,1.12430,1.10869,1.11222
9/7/2015,00:00,1.11206,1.11894,1.10897,1.11469
9/8/2015,00:00,1.11571,1.11774,1.11210,1.11684
9/9/2015,00:00,1.11668,1.12292,1.11522,1.12012
9/10/2015,00:00,1.11981,1.12160,1.11313,1.12060
9/11/2015,00:00,1.12020,1.12950,1.11715,1.12776
9/14/2015,00:00,1.12755,1.13493,1.12538,1.13395
9/15/2015,00:00,1.13298,1.13729,1.12832,1.13150
9/16/2015,00:00,1.13145,1.13284,1.12580,1.12687
9/17/2015,00:00,1.12680,1.13204,1.12138,1.12890
9/18/2015,00:00,1.12885,1.14408,1.12842,1.14336
9/21/2015,00:00,1.14333,1.14600,1.12691,1.12985
9/22/2015,00:00,1.12823,1.13298,1.11809,1.11888
9/23/2015,00:00,1.11886,1.12072,1.11130,1.11236
9/24/2015,00:00,1.11229,1.12130,1.11049,1.11844
9/25/2015,00:00,1.11843,1.12956,1.11641,1.12321
9/28/2015,00:00,1.12280,1.12280,1.11159,1.11994
9/29/2015,00:00,1.11910,1.12474,1.11463,1.12436
9/30/2015,00:00,1.12441,1.12810,1.11935,1.12478
10/1/2015,00:00,1.12469,1.12610,1.11569,1.11763
10/2/2015,00:00,1.11748,1.12090,1.11347,1.11939
10/5/2015,00:00,1.11931,1.13181,1.11501,1.12095
10/6/2015,00:00,1.12202,1.12890,1.11731,1.11871
10/7/2015,00:00,1.11854,1.12792,1.11717,1.12704
10/8/2015,00:00,1.12706,1.12840,1.12112,1.12368
10/9/2015,00:00,1.12353,1.13265,1.12341,1.12756
10/12/2015,00:00,1.12748,1.13869,1.12667,1.13569
10/13/2015,00:00,1.13588,1.13966,1.13547,1.13578
10/14/2015,00:00,1.13571,1.14108,1.13438,1.13782
10/15/2015,00:00,1.13773,1.14889,1.13768,1.14730
10/16/2015,00:00,1.14723,1.14949,1.13629,1.13803
10/19/2015,00:00,1.13819,1.13945,1.13339,1.13474
10/20/2015,00:00,1.13546,1.13788,1.13054,1.13269
10/21/2015,00:00,1.13268,1.13868,1.13237,1.13453
10/22/2015,00:00,1.13430,1.13772,1.13342,1.13382
10/23/2015,00:00,1.13372,1.13507,1.10998,1.11087
10/26/2015,00:00,1.11055,1.11394,1.09963,1.10169
10/27/2015,00:00,1.10071,1.10682,1.10035,1.10529
10/28/2015,00:00,1.10524,1.10780,1.10300,1.10462
10/29/2015,00:00,1.10454,1.10955,1.08966,1.09267
10/30/2015,00:00,1.09268,1.09862,1.09026,1.09858
11/2/2015,00:00,1.09858,1.10723,1.09653,1.10050
11/3/2015,00:00,1.10266,1.10527,1.09998,1.10150
11/4/2015,00:00,1.10139,1.10298,1.09357,1.09627
11/5/2015,00:00,1.09626,1.09675,1.08439,1.08653
11/6/2015,00:00,1.08628,1.08972,1.08333,1.08828
11/9/2015,00:00,1.08825,1.08935,1.07070,1.07390
11/10/2015,00:00,1.07283,1.07896,1.07191,1.07499
11/11/2015,00:00,1.07500,1.07637,1.06740,1.07227
11/12/2015,00:00,1.07214,1.07733,1.07054,1.07417
11/13/2015,00:00,1.07432,1.08301,1.06906,1.08120
11/16/2015,00:00,1.08103,1.08167,1.07137,1.07668
11/17/2015,00:00,1.07366,1.07578,1.06744,1.06847
11/18/2015,00:00,1.06770,1.06904,1.06305,1.06430
11/19/2015,00:00,1.06413,1.06922,1.06166,1.06583
11/20/2015,00:00,1.06574,1.07628,1.06549,1.07338
11/23/2015,00:00,1.07322,1.07382,1.06397,1.06451
11/24/2015,00:00,1.06372,1.06565,1.05922,1.06354
11/25/2015,00:00,1.06355,1.06733,1.06193,1.06426
11/26/2015,00:00,1.06428,1.06890,1.05657,1.06238
11/27/2015,00:00,1.06228,1.06270,1.05996,1.06102
11/30/2015,00:00,1.06101,1.06376,1.05682,1.05938
12/1/2015,00:00,1.05887,1.05947,1.05576,1.05643
12/2/2015,00:00,1.05639,1.06369,1.05629,1.06324
12/3/2015,00:00,1.06340,1.06355,1.05505,1.06135
12/4/2015,00:00,1.06121,1.09807,1.05222,1.09385
12/7/2015,00:00,1.09408,1.09559,1.08357,1.08779
12/8/2015,00:00,1.08681,1.08872,1.07958,1.08366
12/9/2015,00:00,1.08348,1.09021,1.08299,1.08920
12/10/2015,00:00,1.08895,1.10427,1.08789,1.10244
12/11/2015,00:00,1.10214,1.10242,1.09247,1.09401
12/14/2015,00:00,1.09395,1.10305,1.09263,1.09894
12/15/2015,00:00,1.09801,1.10483,1.09452,1.09922
12/16/2015,00:00,1.09905,1.10593,1.09044,1.09285
12/17/2015,00:00,1.09289,1.10116,1.08878,1.09104
12/18/2015,00:00,1.09097,1.09138,1.08023,1.08245
12/21/2015,00:00,1.08242,1.08742,1.08047,1.08613
12/22/2015,00:00,1.08511,1.09387,1.08457,1.09139
12/23/2015,00:00,1.09133,1.09839,1.09021,1.09568
12/24/2015,00:00,1.09506,1.09568,1.08696,1.09099
12/28/2015,00:00,1.09087,1.09673,1.09023,1.09542
12/29/2015,00:00,1.09441,1.09922,1.09441,1.09681
12/30/2015,00:00,1.09641,1.09914,1.08988,1.09180
12/31/2015,00:00,1.09214,1.09434,1.09014,1.09312
1/4/2016,00:00,1.09303,1.09368,1.08526,1.08553
1/5/2016,00:00,1.08696,1.09462,1.07808,1.08319
1/6/2016,00:00,1.08274,1.08386,1.07104,1.07463
1/7/2016,00:00,1.07464,1.07992,1.07127,1.07796
1/8/2016,00:00,1.07789,1.09399,1.07707,1.09287
1/11/2016,00:00,1.09243,1.09331,1.08028,1.09245
1/12/2016,00:00,1.09171,1.09697,1.08476,1.08581
1/13/2016,00:00,1.08568,1.08999,1.08193,1.08570
1/14/2016,00:00,1.08579,1.08870,1.08046,1.08757
1/15/2016,00:00,1.08739,1.09429,1.08342,1.08634
1/18/2016,00:00,1.08647,1.09844,1.08543,1.09132
1/19/2016,00:00,1.09206,1.09273,1.08684,1.08941
1/20/2016,00:00,1.08894,1.09389,1.08591,1.09065
1/21/2016,00:00,1.09051,1.09757,1.08769,1.08883
1/22/2016,00:00,1.08876,1.09208,1.07770,1.08726
1/25/2016,00:00,1.08727,1.08763,1.07888,1.07965
1/26/2016,00:00,1.07886,1.08566,1.07886,1.08475
1/27/2016,00:00,1.08474,1.08740,1.08185,1.08683
1/28/2016,00:00,1.08685,1.09163,1.08503,1.08920
1/29/2016,00:00,1.08925,1.09674,1.08694,1.09390
2/1/2016,00:00,1.09384,1.09483,1.08096,1.08300
2/2/2016,00:00,1.08297,1.09125,1.08142,1.08873
2/3/2016,00:00,1.08873,1.09397,1.08819,1.09177
2/4/2016,00:00,1.09158,1.11452,1.09034,1.11017
2/5/2016,00:00,1.11016,1.12387,1.10693,1.12067
2/8/2016,00:00,1.12053,1.12468,1.11084,1.11578
2/9/2016,00:00,1.11415,1.12155,1.10862,1.11912
2/10/2016,00:00,1.11910,1.13378,1.11620,1.12940
2/11/2016,00:00,1.12903,1.13111,1.11602,1.12889
2/12/2016,00:00,1.12899,1.13761,1.12736,1.13218
2/15/2016,00:00,1.13220,1.13337,1.12138,1.12503
2/16/2016,00:00,1.12336,1.12495,1.11276,1.11531
2/17/2016,00:00,1.11530,1.11928,1.11239,1.11423
2/18/2016,00:00,1.11420,1.11788,1.11057,1.11267
2/19/2016,00:00,1.11262,1.11493,1.10707,1.11058
2/22/2016,00:00,1.11063,1.11390,1.10664,1.11279
2/23/2016,00:00,1.11111,1.11244,1.10028,1.10281
2/24/2016,00:00,1.10273,1.10524,1.09898,1.10180
2/25/2016,00:00,1.10173,1.10459,1.09571,1.10116
2/26/2016,00:00,1.10137,1.10496,1.09865,1.10168
2/29/2016,00:00,1.10168,1.10679,1.09114,1.09289
3/1/2016,00:00,1.09130,1.09625,1.08589,1.08718
3/2/2016,00:00,1.08751,1.08932,1.08338,1.08656
3/3/2016,00:00,1.08644,1.08807,1.08251,1.08672
3/4/2016,00:00,1.08676,1.09725,1.08533,1.09556
3/7/2016,00:00,1.09556,1.10430,1.09027,1.10064
3/8/2016,00:00,1.09879,1.10255,1.09397,1.10121
3/9/2016,00:00,1.10127,1.10575,1.09933,1.10096
3/10/2016,00:00,1.10095,1.10345,1.09457,1.09981
3/11/2016,00:00,1.09973,1.12177,1.08219,1.11759
3/14/2016,00:00,1.11759,1.12093,1.10801,1.11462
3/15/2016,00:00,1.11444,1.11759,1.10775,1.11012
3/16/2016,00:00,1.11012,1.11248,1.10715,1.11048
3/17/2016,00:00,1.11049,1.12420,1.10575,1.12120
3/18/2016,00:00,1.12123,1.13422,1.12048,1.13151
3/21/2016,00:00,1.13139,1.13365,1.12558,1.12688
3/22/2016,00:00,1.12682,1.12844,1.12344,1.12386
3/23/2016,00:00,1.12386,1.12596,1.11881,1.12150
3/24/2016,00:00,1.12151,1.12231,1.11628,1.11796
3/25/2016,00:00,1.11802,1.11874,1.11439,1.11786
3/28/2016,00:00,1.11786,1.11789,1.11536,1.11613
3/29/2016,00:00,1.11599,1.12197,1.11527,1.11952
3/30/2016,00:00,1.11930,1.13032,1.11687,1.12893
3/31/2016,00:00,1.12896,1.13652,1.12831,1.13387
4/1/2016,00:00,1.13359,1.14115,1.13098,1.13788
4/4/2016,00:00,1.13777,1.14377,1.13344,1.13897
4/5/2016,00:00,1.13994,1.14123,1.13570,1.13888
4/6/2016,00:00,1.13863,1.14049,1.13356,1.13826
4/7/2016,00:00,1.13826,1.14317,1.13262,1.13979
4/8/2016,00:00,1.13975,1.14538,1.13373,1.13767
4/11/2016,00:00,1.13751,1.14190,1.13488,1.13949
4/12/2016,00:00,1.14138,1.14470,1.13721,1.14097
4/13/2016,00:00,1.14052,1.14645,1.13458,1.13835
4/14/2016,00:00,1.13827,1.13909,1.12680,1.12723
4/15/2016,00:00,1.12728,1.12945,1.12335,1.12663
4/18/2016,00:00,1.12616,1.13167,1.12453,1.12827
4/19/2016,00:00,1.12998,1.13317,1.12734,1.13119
4/20/2016,00:00,1.13091,1.13842,1.13030,1.13575
4/21/2016,00:00,1.13566,1.13876,1.12901,1.12952
4/22/2016,00:00,1.12952,1.13985,1.12696,1.12860
4/25/2016,00:00,1.12859,1.13084,1.12154,1.12154
4/26/2016,00:00,1.12167,1.12779,1.12145,1.12660
4/27/2016,00:00,1.12660,1.13394,1.12559,1.12950
4/28/2016,00:00,1.12948,1.13611,1.12713,1.13191
4/29/2016,00:00,1.13199,1.13676,1.12960,1.13509
5/2/2016,00:00,1.13509,1.14590,1.13470,1.14504
5/3/2016,00:00,1.14582,1.15354,1.14479,1.15331
5/4/2016,00:00,1.15331,1.16159,1.14947,1.14949
5/5/2016,00:00,1.14960,1.15292,1.14659,1.14855
5/6/2016,00:00,1.14829,1.14934,1.13856,1.14048
5/9/2016,00:00,1.14040,1.14796,1.13863,1.14009
5/10/2016,00:00,1.13939,1.14194,1.13750,1.13806
5/11/2016,00:00,1.13814,1.14096,1.13583,1.13717
5/12/2016,00:00,1.13691,1.14462,1.13686,1.14251
5/13/2016,00:00,1.14242,1.14288,1.13702,1.13766
5/16/2016,00:00,1.13736,1.13795,1.12825,1.13088
5/17/2016,00:00,1.13098,1.13420,1.13019,1.13193
5/18/2016,00:00,1.13198,1.13482,1.13013,1.13118
5/19/2016,00:00,1.13111,1.13159,1.12140,1.12158
5/20/2016,00:00,1.12144,1.12297,1.11796,1.12019
5/23/2016,00:00,1.12016,1.12370,1.11960,1.12217
5/24/2016,00:00,1.12033,1.12426,1.11873,1.12190
5/25/2016,00:00,1.12187,1.12267,1.11321,1.11393
5/26/2016,00:00,1.11398,1.11666,1.11285,1.11539
5/27/2016,00:00,1.11536,1.12164,1.11492,1.11927
5/30/2016,00:00,1.11918,1.12004,1.11107,1.11130
5/31/2016,00:00,1.11125,1.11443,1.10977,1.11380
6/1/2016,00:00,1.11362,1.11731,1.11219,1.11303
6/2/2016,00:00,1.11301,1.11937,1.11138,1.11869
6/3/2016,00:00,1.11865,1.12198,1.11449,1.11510
6/6/2016,00:00,1.11499,1.13732,1.10707,1.13662
6/7/2016,00:00,1.13542,1.13923,1.13262,1.13528
6/8/2016,00:00,1.13528,1.13801,1.13383,1.13555
6/9/2016,00:00,1.13563,1.14103,1.13541,1.13938
6/10/2016,00:00,1.13936,1.14151,1.13052,1.13129
6/13/2016,00:00,1.13130,1.13210,1.12450,1.12533
6/14/2016,00:00,1.12478,1.13027,1.12316,1.12893
6/15/2016,00:00,1.12890,1.12980,1.11886,1.12056
6/16/2016,00:00,1.12068,1.12982,1.11894,1.12602
6/17/2016,00:00,1.12580,1.12946,1.11307,1.12230
6/20/2016,00:00,1.12231,1.12961,1.12225,1.12752
6/21/2016,00:00,1.13308,1.13821,1.13018,1.13121
6/22/2016,00:00,1.13093,1.13492,1.12428,1.12439
6/23/2016,00:00,1.12421,1.13372,1.12362,1.12947
6/24/2016,00:00,1.12937,1.14208,1.12930,1.13791
6/27/2016,00:00,1.13840,1.14278,1.09113,1.10912
6/28/2016,00:00,1.10024,1.10833,1.09705,1.10237
6/29/2016,00:00,1.10235,1.11112,1.10098,1.10647
6/30/2016,00:00,1.10641,1.11300,1.10489,1.11235
7/1/2016,00:00,1.11170,1.11541,1.10238,1.11048
7/4/2016,00:00,1.11014,1.11689,1.10716,1.11361
7/5/2016,00:00,1.11245,1.11591,1.10975,1.11532
7/6/2016,00:00,1.11528,1.11862,1.10619,1.10750
7/7/2016,00:00,1.10709,1.11112,1.10288,1.10989
7/8/2016,00:00,1.10969,1.11069,1.10522,1.10601
7/11/2016,00:00,1.10601,1.11198,1.10016,1.10497
7/12/2016,00:00,1.10448,1.10743,1.10153,1.10568
7/13/2016,00:00,1.10556,1.11260,1.10517,1.10604
7/14/2016,00:00,1.10595,1.11195,1.10418,1.10883
7/15/2016,00:00,1.10877,1.11644,1.10850,1.11191
7/18/2016,00:00,1.11173,1.11486,1.10240,1.10244
7/19/2016,00:00,1.10497,1.10839,1.10372,1.10748
7/20/2016,00:00,1.10735,1.10801,1.09996,1.10189
7/21/2016,00:00,1.10187,1.10298,1.09810,1.10129
7/22/2016,00:00,1.10122,1.10600,1.09793,1.10237
7/25/2016,00:00,1.10229,1.10406,1.09551,1.09747
7/26/2016,00:00,1.09725,1.09986,1.09516,1.09942
7/27/2016,00:00,1.09927,1.10294,1.09778,1.09855
7/28/2016,00:00,1.09821,1.10647,1.09314,1.10583
7/29/2016,00:00,1.10570,1.11191,1.10519,1.10757
8/1/2016,00:00,1.10763,1.11972,1.10720,1.11743
8/2/2016,00:00,1.11715,1.11831,1.11548,1.11614
8/3/2016,00:00,1.11602,1.12334,1.11573,1.12209
8/4/2016,00:00,1.12202,1.12265,1.11403,1.11474
8/5/2016,00:00,1.11478,1.11561,1.11135,1.11282
8/8/2016,00:00,1.11252,1.11608,1.10453,1.10867
8/9/2016,00:00,1.10795,1.11046,1.10716,1.10878
8/10/2016,00:00,1.10855,1.11221,1.10700,1.11169
8/11/2016,00:00,1.11151,1.11898,1.11114,1.11744
8/12/2016,00:00,1.11744,1.11909,1.11349,1.11354
8/15/2016,00:00,1.11356,1.12209,1.11309,1.11634
8/16/2016,00:00,1.11659,1.12032,1.11530,1.11825
8/17/2016,00:00,1.11820,1.13221,1.11770,1.12772
8/18/2016,00:00,1.12773,1.13155,1.12403,1.12874
8/19/2016,00:00,1.12837,1.13661,1.12837,1.13536
8/22/2016,00:00,1.13521,1.13591,1.13037,1.13237
8/23/2016,00:00,1.13087,1.13302,1.12707,1.13190
8/24/2016,00:00,1.13180,1.13548,1.13028,1.13041
8/25/2016,00:00,1.13039,1.13111,1.12448,1.12628
8/26/2016,00:00,1.12625,1.12970,1.12588,1.12833
8/29/2016,00:00,1.12783,1.13406,1.11806,1.11856
8/30/2016,00:00,1.11823,1.12074,1.11575,1.11889
8/31/2016,00:00,1.11873,1.11920,1.11317,1.11418
9/1/2016,00:00,1.11400,1.11650,1.11227,1.11571
9/2/2016,00:00,1.11562,1.12048,1.11272,1.11957
9/5/2016,00:00,1.11927,1.12518,1.11449,1.11449
9/6/2016,00:00,1.11564,1.11819,1.11393,1.11458
9/7/2016,00:00,1.11456,1.12627,1.11404,1.12555
9/8/2016,00:00,1.12516,1.12706,1.12283,1.12385
9/9/2016,00:00,1.12384,1.13266,1.12340,1.12607
9/12/2016,00:00,1.12596,1.12849,1.11981,1.12235
9/13/2016,00:00,1.12304,1.12680,1.12100,1.12349
9/14/2016,00:00,1.12331,1.12601,1.12036,1.12182
9/15/2016,00:00,1.12180,1.12737,1.12097,1.12495
9/16/2016,00:00,1.12488,1.12833,1.12187,1.12435
9/19/2016,00:00,1.12422,1.12497,1.11492,1.11535
9/20/2016,00:00,1.11531,1.11975,1.11505,1.11731
9/21/2016,00:00,1.11729,1.12131,1.11495,1.11501
9/22/2016,00:00,1.11486,1.11962,1.11228,1.11878
9/23/2016,00:00,1.11865,1.12569,1.11844,1.12068
9/26/2016,00:00,1.12068,1.12403,1.11935,1.12149
9/27/2016,00:00,1.12290,1.12788,1.12204,1.12524
9/28/2016,00:00,1.12533,1.12586,1.11906,1.12137
9/29/2016,00:00,1.12152,1.12365,1.11814,1.12163
9/30/2016,00:00,1.12160,1.12496,1.11965,1.12210
10/3/2016,00:00,1.12212,1.12503,1.11531,1.12399
10/4/2016,00:00,1.12262,1.12439,1.12049,1.12096
10/5/2016,00:00,1.12101,1.12384,1.11376,1.12042
10/6/2016,00:00,1.12015,1.12330,1.11894,1.12031
10/7/2016,00:00,1.12030,1.12121,1.11395,1.11493
10/10/2016,00:00,1.11481,1.12048,1.11040,1.11931
10/11/2016,00:00,1.11810,1.12028,1.11309,1.11390
10/12/2016,00:00,1.11346,1.11419,1.10486,1.10530
10/13/2016,00:00,1.10530,1.10673,1.10041,1.10046
10/14/2016,00:00,1.10063,1.10573,1.09851,1.10547
10/17/2016,00:00,1.10543,1.10582,1.09699,1.09711
10/18/2016,00:00,1.09689,1.10076,1.09635,1.09985
10/19/2016,00:00,1.09994,1.10262,1.09697,1.09794
